# Muv pLya L_Lya
-2.200000000000000000e+01 8.290513537998154716e-44 1.862717676019800298e+41
-2.200000000000000000e+01 8.290420071026695178e-44 1.864434264455880470e+41
-2.200000000000000000e+01 8.290326518309253030e-44 1.866152434818731339e+41
-2.200000000000000000e+01 8.290232879765850078e-44 1.867872188558810112e+41
-2.200000000000000000e+01 8.290139155316541984e-44 1.869593527137689536e+41
-2.200000000000000000e+01 8.290045344881339602e-44 1.871316452016940423e+41
-2.200000000000000000e+01 8.289951448380306559e-44 1.873040964663693484e+41
-2.200000000000000000e+01 8.289857465650577086e-44 1.874767066533962341e+41
-2.200000000000000000e+01 8.289763396778015851e-44 1.876494759089320515e+41
-2.200000000000000000e+01 8.289669241516885438e-44 1.878224043808010776e+41
-2.200000000000000000e+01 8.289574999953052507e-44 1.879954922146048680e+41
-2.200000000000000000e+01 8.289480671840797564e-44 1.881687395576120968e+41
-2.200000000000000000e+01 8.289386257265991251e-44 1.883421465565357190e+41
-2.200000000000000000e+01 8.289291755982944943e-44 1.885157133592000502e+41
-2.200000000000000000e+01 8.289197167994639712e-44 1.886894401123182003e+41
-2.200000000000000000e+01 8.289102493304063602e-44 1.888633269631586885e+41
-2.200000000000000000e+01 8.289007731665556861e-44 1.890373740595460240e+41
-2.200000000000000000e+01 8.288912883164997100e-44 1.892115815493045224e+41
-2.200000000000000000e+01 8.288817947556740499e-44 1.893859495802586928e+41
-2.200000000000000000e+01 8.288722924926679604e-44 1.895604783002328123e+41
-2.200000000000000000e+01 8.288627815112076093e-44 1.897351678564956710e+41
-2.200000000000000000e+01 8.288532617950169741e-44 1.899100183985388962e+41
-2.200000000000000000e+01 8.288437333526893916e-44 1.900850300741867265e+41
-2.200000000000000000e+01 8.288341961679505319e-44 1.902602030318194671e+41
-2.200000000000000000e+01 8.288246502328164156e-44 1.904355374203728720e+41
-2.200000000000000000e+01 8.288150955310162973e-44 1.906110333882272079e+41
-2.200000000000000000e+01 8.288055320711439121e-44 1.907866910848739475e+41
-2.200000000000000000e+01 8.287959598369287136e-44 1.909625106586932416e+41
-2.200000000000000000e+01 8.287863788203894110e-44 1.911384922586209988e+41
-2.200000000000000000e+01 8.287767890135451115e-44 1.913146360352603231e+41
-2.200000000000000000e+01 8.287671904167046760e-44 1.914909421369912494e+41
-2.200000000000000000e+01 8.287575830053113891e-44 1.916674107138611628e+41
-2.200000000000000000e+01 8.287479667796763020e-44 1.918440419148058944e+41
-2.200000000000000000e+01 8.287383417318214096e-44 1.920208358909843061e+41
-2.200000000000000000e+01 8.287287078537671136e-44 1.921977927913322678e+41
-2.200000000000000000e+01 8.287190651375395908e-44 1.923749127670084865e+41
-2.200000000000000000e+01 8.287094135751608359e-44 1.925521959669488709e+41
-2.200000000000000000e+01 8.286997531586563287e-44 1.927296425428680017e+41
-2.200000000000000000e+01 8.286900838800518477e-44 1.929072526442573519e+41
-2.200000000000000000e+01 8.286804057313722752e-44 1.930850264228315796e+41
-2.200000000000000000e+01 8.286707187046454806e-44 1.932629640286378767e+41
-2.200000000000000000e+01 8.286610227918982378e-44 1.934410656128351824e+41
-2.200000000000000000e+01 8.286513179851590139e-44 1.936193313271379230e+41
-2.200000000000000000e+01 8.286416042681696088e-44 1.937977613221492414e+41
-2.200000000000000000e+01 8.286318816495329179e-44 1.939763557490278060e+41
-2.200000000000000000e+01 8.286221501047053691e-44 1.941551147600438395e+41
-2.200000000000000000e+01 8.286124096340054811e-44 1.943340385063563585e+41
-2.200000000000000000e+01 8.286026602294628160e-44 1.945131271396797506e+41
-2.200000000000000000e+01 8.285929018831125116e-44 1.946923808128399960e+41
-2.200000000000000000e+01 8.285831345786977620e-44 1.948717996769959179e+41
-2.200000000000000000e+01 8.285733583165406703e-44 1.950513838844177004e+41
-2.200000000000000000e+01 8.285635730886743832e-44 1.952311335879313624e+41
-2.200000000000000000e+01 8.285537788788482678e-44 1.954110489403629228e+41
-2.200000000000000000e+01 8.285439756956698994e-44 1.955911300934268465e+41
-2.200000000000000000e+01 8.285341635063179005e-44 1.957713772005049490e+41
-2.200000000000000000e+01 8.285243423276861148e-44 1.959517904144231332e+41
-2.200000000000000000e+01 8.285145121269569483e-44 1.961323698880073407e+41
-2.200000000000000000e+01 8.285046729210234483e-44 1.963131157746394642e+41
-2.200000000000000000e+01 8.284948246853542893e-44 1.964940282282567673e+41
-2.200000000000000000e+01 8.284849674119898863e-44 1.966751074011295500e+41
-2.200000000000000000e+01 8.284751011012558274e-44 1.968563534483067461e+41
-2.200000000000000000e+01 8.284652257369080515e-44 1.970377665226143745e+41
-2.200000000000000000e+01 8.284553413109882679e-44 1.972193467779897375e+41
-2.200000000000000000e+01 8.284454478238248526e-44 1.974010943689262047e+41
-2.200000000000000000e+01 8.284355452591748396e-44 1.975830094493610782e+41
-2.200000000000000000e+01 8.284256336090840207e-44 1.977650921737876116e+41
-2.200000000000000000e+01 8.284157128738798758e-44 1.979473426966989421e+41
-2.200000000000000000e+01 8.284057830290407375e-44 1.981297611725882459e+41
-2.200000000000000000e+01 8.283958440831797570e-44 1.983123477565044953e+41
-2.200000000000000000e+01 8.283858960200604402e-44 1.984951026029407891e+41
-2.200000000000000000e+01 8.283759388234462930e-44 1.986780258675017800e+41
-2.200000000000000000e+01 8.283659725019536525e-44 1.988611177052364018e+41
-2.200000000000000000e+01 8.283559970393465226e-44 1.990443782706377918e+41
-2.200000000000000000e+01 8.283460124193932881e-44 1.992278077204221183e+41
-2.200000000000000000e+01 8.283360186507088921e-44 1.994114062096382376e+41
-2.200000000000000000e+01 8.283260157087791351e-44 1.995951738938907638e+41
-2.200000000000000000e+01 8.283160035939383672e-44 1.997791109298958651e+41
-2.200000000000000000e+01 8.283059822899563671e-44 1.999632174727023979e+41
-2.200000000000000000e+01 8.282959517971704721e-44 2.001474936790264917e+41
-2.200000000000000000e+01 8.282859121076328462e-44 2.003319397050285182e+41
-2.200000000000000000e+01 8.282758632051167531e-44 2.005165557079802487e+41
-2.200000000000000000e+01 8.282658050899595298e-44 2.007013418434863746e+41
-2.200000000000000000e+01 8.282557377459355354e-44 2.008862982688187445e+41
-2.200000000000000000e+01 8.282456611651010162e-44 2.010714251406934490e+41
-2.200000000000000000e+01 8.282355753477964955e-44 2.012567226163822595e+41
-2.200000000000000000e+01 8.282254802777973279e-44 2.014421908531571018e+41
-2.200000000000000000e+01 8.282153759471633441e-44 2.016278300082897083e+41
-2.200000000000000000e+01 8.282052623562363621e-44 2.018136402390519663e+41
-2.200000000000000000e+01 8.281951394805130350e-44 2.019996217038271623e+41
-2.200000000000000000e+01 8.281850073203356786e-44 2.021857745593314259e+41
-2.200000000000000000e+01 8.281748658677677080e-44 2.023720989645037239e+41
-2.200000000000000000e+01 8.281647151148714432e-44 2.025585950766159049e+41
-2.200000000000000000e+01 8.281545550537104986e-44 2.027452630546069745e+41
-2.200000000000000000e+01 8.281443856763479908e-44 2.029321030568602965e+41
-2.200000000000000000e+01 8.281342069665691315e-44 2.031191152412033613e+41
-2.200000000000000000e+01 8.281240189164377343e-44 2.033062997665752516e+41
-2.200000000000000000e+01 8.281138215345851711e-44 2.034936567924706922e+41
-2.200000000000000000e+01 8.281036147882338746e-44 2.036811864767172118e+41
-2.200000000000000000e+01 8.280933986860142210e-44 2.038688889793652929e+41
-2.200000000000000000e+01 8.280831732199943054e-44 2.040567644593540570e+41
-2.200000000000000000e+01 8.280729383656831274e-44 2.042448130761781514e+41
-2.200000000000000000e+01 8.280626941317114617e-44 2.044330349893323781e+41
-2.200000000000000000e+01 8.280524405018696976e-44 2.046214303583114617e+41
-2.200000000000000000e+01 8.280421774599490211e-44 2.048099993431660005e+41
-2.200000000000000000e+01 8.280319050145842890e-44 2.049987421039462834e+41
-2.200000000000000000e+01 8.280216231412856958e-44 2.051876588007029862e+41
-2.200000000000000000e+01 8.280113318486896916e-44 2.053767495940421555e+41
-2.200000000000000000e+01 8.280010311040300598e-44 2.055660146434587092e+41
-2.200000000000000000e+01 8.279907209242223498e-44 2.057554541106702095e+41
-2.200000000000000000e+01 8.279804012847822325e-44 2.059450681557272160e+41
-2.200000000000000000e+01 8.279700721777874610e-44 2.061348569397915716e+41
-2.200000000000000000e+01 8.279597336035956844e-44 2.063248206234695938e+41
-2.200000000000000000e+01 8.279493855460050584e-44 2.065149593684789607e+41
-2.200000000000000000e+01 8.279390279970971196e-44 2.067052733359815538e+41
-2.200000000000000000e+01 8.279286609489491233e-44 2.068957626876950900e+41
-2.200000000000000000e+01 8.279182843936443983e-44 2.070864275847815670e+41
-2.200000000000000000e+01 8.279078983232624899e-44 2.072772681889584307e+41
-2.200000000000000000e+01 8.278975027216085237e-44 2.074682846624994263e+41
-2.200000000000000000e+01 8.278870975973229323e-44 2.076594771676777576e+41
-2.200000000000000000e+01 8.278766829259318412e-44 2.078508458662111800e+41
-2.200000000000000000e+01 8.278662586995197741e-44 2.080423909203729745e+41
-2.200000000000000000e+01 8.278558249184519474e-44 2.082341124935481309e+41
-2.200000000000000000e+01 8.278453815665354778e-44 2.084260107474543660e+41
-2.200000000000000000e+01 8.278349286441351834e-44 2.086180858454764376e+41
-2.200000000000000000e+01 8.278244661267829648e-44 2.088103379498877427e+41
-2.200000000000000000e+01 8.278139940231242329e-44 2.090027672251847866e+41
-2.200000000000000000e+01 8.278035123086918840e-44 2.091953738330850927e+41
-2.200000000000000000e+01 8.277930209838543205e-44 2.093881579380850114e+41
-2.200000000000000000e+01 8.277825200407021399e-44 2.095811197030136977e+41
-2.200000000000000000e+01 8.277720094713272338e-44 2.097742592923675406e+41
-2.200000000000000000e+01 8.277614892595449833e-44 2.099675768695313366e+41
-2.200000000000000000e+01 8.277509593974481763e-44 2.101610725984456399e+41
-2.200000000000000000e+01 8.277404198854088992e-44 2.103547466436069171e+41
-2.200000000000000000e+01 8.277298707072436283e-44 2.105485991689556836e+41
-2.200000000000000000e+01 8.277193118550501300e-44 2.107426303395440477e+41
-2.200000000000000000e+01 8.277087433126457765e-44 2.109368403193126021e+41
-2.200000000000000000e+01 8.276981650886839444e-44 2.111312292733133392e+41
-2.200000000000000000e+01 8.276875771587075863e-44 2.113257973665984058e+41
-2.200000000000000000e+01 8.276769795230919749e-44 2.115205447647755518e+41
-2.200000000000000000e+01 8.276663721739384609e-44 2.117154716317854087e+41
-2.200000000000000000e+01 8.276557550950698930e-44 2.119105781343472418e+41
-2.200000000000000000e+01 8.276451282785881197e-44 2.121058644369572857e+41
-2.200000000000000000e+01 8.276344917165943922e-44 2.123013307057792026e+41
-2.200000000000000000e+01 8.276238454011935461e-44 2.124969771069764227e+41
-2.200000000000000000e+01 8.276131893244874300e-44 2.126928038061568122e+41
-2.200000000000000000e+01 8.276025234785819748e-44 2.128888109694838010e+41
-2.200000000000000000e+01 8.275918478555816177e-44 2.130849987631209743e+41
-2.200000000000000000e+01 8.275811624393172726e-44 2.132813673537875587e+41
-2.200000000000000000e+01 8.275704672218956667e-44 2.134779169082028968e+41
-2.200000000000000000e+01 8.275597622037005362e-44 2.136746475930860991e+41
-2.200000000000000000e+01 8.275490473685646864e-44 2.138715595746007895e+41
-2.200000000000000000e+01 8.275383227085985288e-44 2.140686530211334288e+41
-2.200000000000000000e+01 8.275275882076353666e-44 2.142659280988474860e+41
-2.200000000000000000e+01 8.275168438743381351e-44 2.144633849755737032e+41
-2.200000000000000000e+01 8.275060896842684059e-44 2.146610238185870260e+41
-2.200000000000000000e+01 8.274953256378132010e-44 2.148588447962739927e+41
-2.200000000000000000e+01 8.274845517188116980e-44 2.150568480759095492e+41
-2.200000000000000000e+01 8.274737679193775942e-44 2.152550338253243599e+41
-2.200000000000000000e+01 8.274629742316283703e-44 2.154534022129049247e+41
-2.200000000000000000e+01 8.274521706559527408e-44 2.156519534070376273e+41
-2.200000000000000000e+01 8.274413571679182517e-44 2.158506875761090446e+41
-2.200000000000000000e+01 8.274305337596443750e-44 2.160496048890612796e+41
-2.200000000000000000e+01 8.274197004397966346e-44 2.162487055137249967e+41
-2.200000000000000000e+01 8.274088571756728364e-44 2.164479896201539303e+41
-2.200000000000000000e+01 8.273980039759421882e-44 2.166474573767344639e+41
-2.200000000000000000e+01 8.273871408244497424e-44 2.168471089529645353e+41
-2.200000000000000000e+01 8.273762677133187547e-44 2.170469445183420824e+41
-2.200000000000000000e+01 8.273653846346719831e-44 2.172469642423649655e+41
-2.200000000000000000e+01 8.273544915806322849e-44 2.174471682945310838e+41
-2.200000000000000000e+01 8.273435885350519812e-44 2.176475568448940552e+41
-2.200000000000000000e+01 8.273326754900552236e-44 2.178481300635076529e+41
-2.200000000000000000e+01 8.273217524460409821e-44 2.180488881204254560e+41
-2.200000000000000000e+01 8.273108193785910410e-44 2.182498311857010441e+41
-2.200000000000000000e+01 8.272998762963795865e-44 2.184509594304995894e+41
-2.200000000000000000e+01 8.272889231749883033e-44 2.186522730248746326e+41
-2.200000000000000000e+01 8.272779600148202436e-44 2.188537721399913460e+41
-2.200000000000000000e+01 8.272669868080062302e-44 2.190554569470149017e+41
-2.200000000000000000e+01 8.272560035384040604e-44 2.192573276165545982e+41
-2.200000000000000000e+01 8.272450101981455527e-44 2.194593843203312108e+41
-2.200000000000000000e+01 8.272340067710926860e-44 2.196616272289541925e+41
-2.200000000000000000e+01 8.272229932659231317e-44 2.198640565152558726e+41
-2.200000000000000000e+01 8.272119696582266392e-44 2.200666723504011913e+41
-2.200000000000000000e+01 8.272009359484124340e-44 2.202694749061111945e+41
-2.200000000000000000e+01 8.271898921203431922e-44 2.204724643541065414e+41
-2.200000000000000000e+01 8.271788381744290353e-44 2.206756408677753577e+41
-2.200000000000000000e+01 8.271677740862651891e-44 2.208790046188383797e+41
-2.200000000000000000e+01 8.271566998562601822e-44 2.210825557795723725e+41
-2.200000000000000000e+01 8.271456154765566862e-44 2.212862945228093947e+41
-2.200000000000000000e+01 8.271345209392934893e-44 2.214902210219376105e+41
-2.200000000000000000e+01 8.271234162200706965e-44 2.216943354497892331e+41
-2.200000000000000000e+01 8.271123013275731477e-44 2.218986379791966306e+41
-2.200000000000000000e+01 8.271011762456724800e-44 2.221031287835478125e+41
-2.200000000000000000e+01 8.270900409665132568e-44 2.223078080367865075e+41
-2.200000000000000000e+01 8.270788954739703014e-44 2.225126759123007252e+41
-2.200000000000000000e+01 8.270677397684599085e-44 2.227177325834785526e+41
-2.200000000000000000e+01 8.270565738338582953e-44 2.229229782253751563e+41
-2.200000000000000000e+01 8.270453976623143067e-44 2.231284130108228656e+41
-2.200000000000000000e+01 8.270342112459758914e-44 2.233340371154326435e+41
-2.200000000000000000e+01 8.270230145769914957e-44 2.235398507125924611e+41
-2.200000000000000000e+01 8.270118076475137482e-44 2.237458539773575624e+41
-2.200000000000000000e+01 8.270005904414220522e-44 2.239520470847832300e+41
-2.200000000000000000e+01 8.269893629508701314e-44 2.241584302099245534e+41
-2.200000000000000000e+01 8.269781251680094192e-44 2.243650035267253384e+41
-2.200000000000000000e+01 8.269668770849965269e-44 2.245717672119080636e+41
-2.200000000000000000e+01 8.269556186857147409e-44 2.247787214399720606e+41
-2.200000000000000000e+01 8.269443499705908107e-44 2.249858663870842822e+41
-2.200000000000000000e+01 8.269330709317799536e-44 2.251932022282996630e+41
-2.200000000000000000e+01 8.269217815449029844e-44 2.254007291403407202e+41
-2.200000000000000000e+01 8.269104818103861548e-44 2.256084472988184943e+41
-2.200000000000000000e+01 8.268991717203898595e-44 2.258163568798995124e+41
-2.200000000000000000e+01 8.268878512670736966e-44 2.260244580603062920e+41
-2.200000000000000000e+01 8.268765204343302125e-44 2.262327510162053988e+41
-2.200000000000000000e+01 8.268651792060538455e-44 2.264412359248751853e+41
-2.200000000000000000e+01 8.268538275909441717e-44 2.266499129630378590e+41
-2.200000000000000000e+01 8.268424655728969237e-44 2.268587823074158985e+41
-2.200000000000000000e+01 8.268310931358080333e-44 2.270678441352874626e+41
-2.200000000000000000e+01 8.268197102718442675e-44 2.272770986244863517e+41
-2.200000000000000000e+01 8.268083169814400425e-44 2.274865459522908407e+41
-2.200000000000000000e+01 8.267969132402275241e-44 2.276961862959789724e+41
-2.200000000000000000e+01 8.267854990486427215e-44 2.279060198344960626e+41
-2.200000000000000000e+01 8.267740743988552894e-44 2.281160467445646672e+41
-2.200000000000000000e+01 8.267626392747666358e-44 2.283262672056856663e+41
-2.200000000000000000e+01 8.267511936685507961e-44 2.285366813951373348e+41
-2.200000000000000000e+01 8.267397375723782214e-44 2.287472894918648726e+41
-2.200000000000000000e+01 8.267282709701549000e-44 2.289580916748137503e+41
-2.200000000000000000e+01 8.267167938623230142e-44 2.291690881223735259e+41
-2.200000000000000000e+01 8.267053062410582924e-44 2.293802790140452345e+41
-2.200000000000000000e+01 8.266938080820004675e-44 2.295916645287742305e+41
-2.200000000000000000e+01 8.266822993855952069e-44 2.298032448460615876e+41
-2.200000000000000000e+01 8.266707801440199314e-44 2.300150201448526603e+41
-2.200000000000000000e+01 8.266592503411858068e-44 2.302269906057599216e+41
-2.200000000000000000e+01 8.266477099692743361e-44 2.304391564077287260e+41
-2.200000000000000000e+01 8.266361590287320831e-44 2.306515177313716239e+41
-2.200000000000000000e+01 8.266245974952076421e-44 2.308640747567454078e+41
-2.200000000000000000e+01 8.266130253608842089e-44 2.310768276639068316e+41
-2.200000000000000000e+01 8.266014426262103386e-44 2.312897766340241647e+41
-2.200000000000000000e+01 8.265898492751061578e-44 2.315029218471543158e+41
-2.200000000000000000e+01 8.265782452914901008e-44 2.317162634844653220e+41
-2.200000000000000000e+01 8.265666306840802635e-44 2.319298017271256075e+41
-2.200000000000000000e+01 8.265550054202682449e-44 2.321435367557476838e+41
-2.200000000000000000e+01 8.265433695087721409e-44 2.323574687520555394e+41
-2.200000000000000000e+01 8.265317229335155633e-44 2.325715978972173274e+41
-2.200000000000000000e+01 8.265200656866901711e-44 2.327859243735128713e+41
-2.200000000000000000e+01 8.265083977522205718e-44 2.330004483621104018e+41
-2.200000000000000000e+01 8.264967191222989223e-44 2.332151700458453453e+41
-2.200000000000000000e+01 8.264850297891204662e-44 2.334300896064418061e+41
-2.200000000000000000e+01 8.264733297448767630e-44 2.336452072261792982e+41
-2.200000000000000000e+01 8.264616189734995891e-44 2.338605230878934801e+41
-2.200000000000000000e+01 8.264498974754495472e-44 2.340760373733081855e+41
-2.200000000000000000e+01 8.264381652346584134e-44 2.342917502669261524e+41
-2.200000000000000000e+01 8.264264222433240203e-44 2.345076619504713306e+41
-2.200000000000000000e+01 8.264146684853822263e-44 2.347237726073349043e+41
-2.200000000000000000e+01 8.264029039530321582e-44 2.349400824214637377e+41
-2.200000000000000000e+01 8.263911286467393972e-44 2.351565915756934121e+41
-2.200000000000000000e+01 8.263793425421766331e-44 2.353733002539706758e+41
-2.200000000000000000e+01 8.263675456480758020e-44 2.355902086407983057e+41
-2.200000000000000000e+01 8.263557379318487152e-44 2.358073169190116509e+41
-2.200000000000000000e+01 8.263439193939645383e-44 2.360246252742249262e+41
-2.200000000000000000e+01 8.263320900348918395e-44 2.362421338892734807e+41
-2.200000000000000000e+01 8.263202498303109755e-44 2.364598429497714906e+41
-2.200000000000000000e+01 8.263083987724303328e-44 2.366777526402215007e+41
-2.200000000000000000e+01 8.262965368534575016e-44 2.368958631456819682e+41
-2.200000000000000000e+01 8.262846640738668249e-44 2.371141746506555539e+41
-2.200000000000000000e+01 8.262727804010796728e-44 2.373326873407562794e+41
-2.200000000000000000e+01 8.262608858438327604e-44 2.375514014015983209e+41
-2.200000000000000000e+01 8.262489803943394528e-44 2.377703170182400194e+41
-2.200000000000000000e+01 8.262370640282878729e-44 2.379894343768512317e+41
-2.200000000000000000e+01 8.262251367378943728e-44 2.382087536630460565e+41
-2.200000000000000000e+01 8.262131985236354863e-44 2.384282750629943118e+41
-2.200000000000000000e+01 8.262012493694658901e-44 2.386479987634215345e+41
-2.200000000000000000e+01 8.261892892593423523e-44 2.388679249499419395e+41
-2.200000000000000000e+01 8.261773181937451900e-44 2.390880538092809476e+41
-2.200000000000000000e+01 8.261653361648930455e-44 2.393083855292756499e+41
-2.200000000000000000e+01 8.261533431484846954e-44 2.395289202955401838e+41
-2.200000000000000000e+01 8.261413391450036433e-44 2.397496582959116405e+41
-2.200000000000000000e+01 8.261293241384105402e-44 2.399705997171153634e+41
-2.200000000000000000e+01 8.261172981291911795e-44 2.401917447475443560e+41
-2.200000000000000000e+01 8.261052610930468274e-44 2.404130935739240004e+41
-2.200000000000000000e+01 8.260932130304664634e-44 2.406346463846471453e+41
-2.200000000000000000e+01 8.260811539254137257e-44 2.408564033675508043e+41
-2.200000000000000000e+01 8.260690837783801828e-44 2.410783647104720299e+41
-2.200000000000000000e+01 8.260570025650708841e-44 2.413005306018035159e+41
-2.200000000000000000e+01 8.260449102777162211e-44 2.415229012304938302e+41
-2.200000000000000000e+01 8.260328069168086581e-44 2.417454767849356666e+41
-2.200000000000000000e+01 8.260206924663203961e-44 2.419682574540775929e+41
-2.200000000000000000e+01 8.260085669102223419e-44 2.421912434268679834e+41
-2.200000000000000000e+01 8.259964302490105443e-44 2.424144348922554059e+41
-2.200000000000000000e+01 8.259842824666590961e-44 2.426378320402998661e+41
-2.200000000000000000e+01 8.259721235554045618e-44 2.428614350593939033e+41
-2.200000000000000000e+01 8.259599534992241207e-44 2.430852441407091933e+41
-2.200000000000000000e+01 8.259477722903565278e-44 2.433092594726383915e+41
-2.200000000000000000e+01 8.259355799293008191e-44 2.435334812469086221e+41
-2.200000000000000000e+01 8.259233763835182915e-44 2.437579096524682979e+41
-2.200000000000000000e+01 8.259111616700298376e-44 2.439825448799332600e+41
-2.200000000000000000e+01 8.258989357562985465e-44 2.442073871199191169e+41
-2.200000000000000000e+01 8.258866986428279349e-44 2.444324365641529929e+41
-2.200000000000000000e+01 8.258744503218631300e-44 2.446576934021391361e+41
-2.200000000000000000e+01 8.258621907691307878e-44 2.448831578261604282e+41
-2.200000000000000000e+01 8.258499199933962990e-44 2.451088300268325555e+41
-2.200000000000000000e+01 8.258376379703893068e-44 2.453347101958825646e+41
-2.200000000000000000e+01 8.258253447006179078e-44 2.455607985244820155e+41
-2.200000000000000000e+01 8.258130401598148318e-44 2.457870952054694317e+41
-2.200000000000000000e+01 8.258007243484890715e-44 2.460136004300162569e+41
-2.200000000000000000e+01 8.257883972506351312e-44 2.462403143904053344e+41
-2.200000000000000000e+01 8.257760588667643934e-44 2.464672372794752651e+41
-2.200000000000000000e+01 8.257637091726141680e-44 2.466943692895089695e+41
-2.200000000000000000e+01 8.257513481686979282e-44 2.469217106127892520e+41
-2.200000000000000000e+01 8.257389758307568671e-44 2.471492614432662677e+41
-2.200000000000000000e+01 8.257265921675642414e-44 2.473770219726671020e+41
-2.200000000000000000e+01 8.257141971548618414e-44 2.476049923949418713e+41
-2.200000000000000000e+01 8.257017907849109245e-44 2.478331729034847793e+41
-2.200000000000000000e+01 8.256893730499711548e-44 2.480615636922461357e+41
-2.200000000000000000e+01 8.256769439423040885e-44 2.482901649546200285e+41
-2.200000000000000000e+01 8.256645034459167753e-44 2.485189768845566125e+41
-2.200000000000000000e+01 8.256520515448157674e-44 2.487479996760060040e+41
-2.200000000000000000e+01 8.256395882477794990e-44 2.489772335234739997e+41
-2.200000000000000000e+01 8.256271135305598169e-44 2.492066786220220766e+41
-2.200000000000000000e+01 8.256146273771681518e-44 2.494363351650445544e+41
-2.200000000000000000e+01 8.256021297881304234e-44 2.496662033487145031e+41
-2.200000000000000000e+01 8.255896207557145599e-44 2.498962833675376805e+41
-2.200000000000000000e+01 8.255771002639356762e-44 2.501265754165756022e+41
-2.200000000000000000e+01 8.255645682968077922e-44 2.503570796914455417e+41
-2.200000000000000000e+01 8.255520248466057062e-44 2.505877963877647722e+41
-2.200000000000000000e+01 8.255394699138586237e-44 2.508187257011504899e+41
-2.200000000000000000e+01 8.255269034743285472e-44 2.510498678272200066e+41
-2.200000000000000000e+01 8.255143255285485651e-44 2.512812229627021499e+41
-2.200000000000000000e+01 8.255017360522843642e-44 2.515127913037696413e+41
-2.200000000000000000e+01 8.254891350460708250e-44 2.517445730465957441e+41
-2.200000000000000000e+01 8.254765225021847376e-44 2.519765683879090148e+41
-2.200000000000000000e+01 8.254638983963979619e-44 2.522087775244382036e+41
-2.200000000000000000e+01 8.254512627292478676e-44 2.524412006540235759e+41
-2.200000000000000000e+01 8.254386154930150285e-44 2.526738379728380467e+41
-2.200000000000000000e+01 8.254259566634761832e-44 2.529066896787218043e+41
-2.200000000000000000e+01 8.254132862411703942e-44 2.531397559695149979e+41
-2.200000000000000000e+01 8.254006042183816205e-44 2.533730370425022129e+41
-2.200000000000000000e+01 8.253879105708908822e-44 2.536065330955234824e+41
-2.200000000000000000e+01 8.253752052992395319e-44 2.538402443269747525e+41
-2.200000000000000000e+01 8.253624883874634943e-44 2.540741709352520463e+41
-2.200000000000000000e+01 8.253497598278537976e-44 2.543083131187511548e+41
-2.200000000000000000e+01 8.253370196127009722e-44 2.545426710764238203e+41
-2.200000000000000000e+01 8.253242677177918133e-44 2.547772450066658339e+41
-2.200000000000000000e+01 8.253115041519267597e-44 2.550120351084289378e+41
-2.200000000000000000e+01 8.252987288908941002e-44 2.552470415812204772e+41
-2.200000000000000000e+01 8.252859419269902396e-44 2.554822646239921557e+41
-2.200000000000000000e+01 8.252731432525127778e-44 2.557177044368069213e+41
-2.200000000000000000e+01 8.252603328515074966e-44 2.559533612197280317e+41
-2.200000000000000000e+01 8.252475107245265019e-44 2.561892351722627935e+41
-2.200000000000000000e+01 8.252346768473662471e-44 2.564253264939186678e+41
-2.200000000000000000e+01 8.252218312123280159e-44 2.566616353864257986e+41
-2.200000000000000000e+01 8.252089738199672000e-44 2.568981620487359280e+41
-2.200000000000000000e+01 8.251961046460826423e-44 2.571349066831351512e+41
-2.200000000000000000e+01 8.251832236829824968e-44 2.573718694891307359e+41
-2.200000000000000000e+01 8.251703309229717313e-44 2.576090506684530581e+41
-2.200000000000000000e+01 8.251574263583586990e-44 2.578464504222765814e+41
-2.200000000000000000e+01 8.251445099649484159e-44 2.580840689517759628e+41
-2.200000000000000000e+01 8.251315817515539661e-44 2.583219064592372200e+41
-2.200000000000000000e+01 8.251186416939851451e-44 2.585599631452791362e+41
-2.200000000000000000e+01 8.251056897763012760e-44 2.587982392132992831e+41
-2.200000000000000000e+01 8.250927260073205209e-44 2.590367348639164826e+41
-2.200000000000000000e+01 8.250797503628538700e-44 2.592754503010838709e+41
-2.200000000000000000e+01 8.250667628269662223e-44 2.595143857259760661e+41
-2.200000000000000000e+01 8.250537634002276061e-44 2.597535413425463591e+41
-2.200000000000000000e+01 8.250407520749547381e-44 2.599929173525249712e+41
-2.200000000000000000e+01 8.250277288269660763e-44 2.602325139598651931e+41
-2.200000000000000000e+01 8.250146936485828181e-44 2.604723313679644032e+41
-2.200000000000000000e+01 8.250016465321267584e-44 2.607123697796644928e+41
-2.200000000000000000e+01 8.249885874699212849e-44 2.609526293983628404e+41
-2.200000000000000000e+01 8.249755164460408554e-44 2.611931104291242134e+41
-2.200000000000000000e+01 8.249624334528096542e-44 2.614338130747903098e+41
-2.200000000000000000e+01 8.249493384825560478e-44 2.616747375404258971e+41
-2.200000000000000000e+01 8.249362315111080525e-44 2.619158840299841114e+41
-2.200000000000000000e+01 8.249231125390435624e-44 2.621572527485296042e+41
-2.200000000000000000e+01 8.249099815504451002e-44 2.623988439000157821e+41
-2.200000000000000000e+01 8.248968385376424261e-44 2.626406576900629385e+41
-2.200000000000000000e+01 8.248836834929692831e-44 2.628826943242914436e+41
-2.200000000000000000e+01 8.248705163922616532e-44 2.631249540072103074e+41
-2.200000000000000000e+01 8.248573372361040019e-44 2.633674369444399390e+41
-2.200000000000000000e+01 8.248441460168315658e-44 2.636101433421564665e+41
